SMILES,SPLIT
CCOCc1cc(C(=O)NCc2ccccc2)ccc1OC,train
CC(C)COC1CCN(C(=O)c2cccnc2OCC(F)F)CC1,train
Cn1c(C(=O)NCC2CCCO2)cc2sccc21,train
CC(C)N(C)C(=O)Cn1c(=O)c2c(ncn2C)n(C)c1=O,train
COCc1ccccc1CNC1=NS(=O)(=O)c2ccccc21,train
N#Cc1ccccc1NCCC(=O)c1cccc(N)c1,train
COc1cccc2ccc(-c3nccn3CCn3cc(C)nn3)nc12,train
CCCn1nc(C(=O)Oc2cccc(F)c2)ccc1=O,train
Cc1ccc(C(=O)NC(C)C)cc1S(=O)(=O)N1CCOCC1,train
Cc1csc(NC(=O)N2CCCCCC2c2c(C)n[nH]c2C)n1,train
CCCCC(=O)Nc1ccc2c(c1)nc(C1CC1)n2C,train
CNC(=O)Cc1ccc(NC(=O)N2CCOCC2C2CC2)cc1,train
Cn1cc(NC(=O)CCCc2nnc3ccccn23)cn1,train
Cc1cccc(-c2noc(CNC(=O)c3ccc4c(c3)OCO4)n2)c1,train
CC(NC(=O)C(C)(C)C)C(=O)NCC(O)c1ccc(F)cc1,train
COc1ccc(CN(C)C(=O)c2ccc3ncsc3c2)cc1F,train
COCCn1cc(NCC=Cc2ccc(C#N)cc2)cn1,train
Cn1ccnc1SCC(=O)Nc1ccc2c(c1)COC2=O,train
CC(C)Cc1ncc(CN2CCCC(n3cccn3)C2)s1,train
CCC1CCC(NC(=O)CCn2cnc3c(C)cccc3c2=O)CC1,train
CCC(C)(C)C(=O)Nc1ccc(Br)cn1,train
O=C(Nc1ccc2c(c1)C(=O)NCC2)c1cccc(C(F)(F)F)c1,train
COCC(=O)N(CC(=O)Nc1cccc(C)c1C)CC1CCCO1,train
Cc1nc(N2CCOCC2)c2cccc(N)c2c1Br,train
Cc1cc(CN(C)C(=O)CCCc2cccs2)no1,train
CCn1c(C)nnc1SCCC(O)c1ccccc1,train
CCC(=O)N1CCc2cc(S(=O)(=O)N3CCCCCC3)ccc21,train
O=C(NC1(c2ccc(Cl)cc2)CCC1)C1COCCO1,train
c1ccc(-c2cc(Cn3nnc4ccccc43)on2)cc1,train
C#CCN1CCC(C(=O)NCCc2c(C)nn(C)c2C)CC1,train
CC1(NC(=O)CCC(=O)N2CCOCC2)Cc2ccccc2C1,train
O=C(CCc1cc(F)ccc1F)NC1CCCc2occc21,train
Cc1cccc(C)c1NC(=O)COc1cccc(F)c1,train
COC(=O)CCN(C)C(=O)CN1CCCCCC1=O,train
COCCC1(O)CCN(C(=O)NCc2ccccc2)CC1C,train
CCCn1nnnc1COC(=O)c1cc(Cl)c2c(c1)OCO2,train
Cc1oc(-c2ccc(NC(=O)C3CC3)cc2)nc1Cn1cccn1,train
CCc1oc(C(=O)Nc2c(C)noc2CC)cc1C,train
COc1ccc(COC(=O)Cc2ccc(C)s2)cc1OC,train
CN(Cc1ccc(OC(F)F)cc1)C(=O)CSc1ccccn1,train
COc1ccccc1C(=O)C1CCN(C(=O)C2CC2)CC1,train
OCc1ccc(CNc2ccc(-c3nnnn3C3CC3)cc2)o1,train
Cc1n[nH]cc1NC(=O)CCNC(=O)c1ccsc1,train
CC(C)(C)OC(=O)NCC1CCN(C(=O)c2ccccc2O)C1,train
CC1CCN(C(=O)CN2CCN(Cc3cccs3)CC2)CC1,train
Cn1cnnc1C1CCCCN1C(=O)COc1ccc(F)c(F)c1,train
CCC(O)(CC)CNC(=O)Nc1ccc(C(=O)N(C)C)c(C)c1,train
Cc1cc(C)c2[nH]c(=O)c(-c3nccn3Cc3ccco3)cc2c1,train
CC(C)(C)NC(=O)c1cccc(NC(=O)Cc2cccc(F)c2)c1,train
Cc1ccc(CNc2ccc(S(N)(=O)=O)cc2N)s1,train
O=C(c1ccoc1)N1CC2c3ccccc3C(N3CCOCC3)C2C1,train
Cc1noc(C2CCCN2C(=O)c2cc(C)on2)n1,train
CCCN(CCC)C(=O)CSc1nc2ccccc2c(=O)n1C,train
Cc1ccc(C)n1CCN1CCN(C(=O)C(C)(C)C)CC1,train
CCN(CC1CC1)C(=O)c1ccc2c(c1)[nH]c(=O)c(=O)n2CC,train
COCC(C)NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,train
Nc1cc2c(cc1Oc1ccccc1Cl)OCCO2,train
Cc1ccc(-c2nccn3cc(C(=O)N4CCCCC4)nc23)cc1,train
COc1ccc(OC)c(C(=O)Nc2ccc(Cl)cc2C(N)=O)c1,train
CCOc1ccccc1CN1C(=O)C(=O)c2cccc(C)c21,train
Cc1noc(C23COCC2CN(S(=O)(=O)c2cn(C)cn2)C3)n1,train
COC(=O)c1c(C)cccc1NCC(=O)Nc1ccccc1C#N,train
CCN(CC(=O)OC)C(=O)c1cccc(C(N)=O)c1,train
Cn1cccc1C(=O)N1CCN(c2ccccc2F)CC1,train
CC(C)(CO)Nc1ccc(NC(=O)c2ccc(Cl)cc2)cn1,train
CN1C(=O)C(c2ccccc2)Oc2c(N)cc(F)cc21,train
NC(=O)c1ccc(N2CCCCC2)c(NC(=O)c2ccoc2)c1,train
CCOC(=O)CN(C(=O)c1ccc(Cl)cc1Cl)C1CC1,train
N#Cc1cc(C#N)c(SCC(=O)NCc2ccccc2)nc1N,train
COc1ccc(CCC(=O)Oc2ccc3c(c2)CCC(=O)N3)cc1,train
Cc1ncc(C(=O)Nc2cncnc2N(C)C)c(Cl)c1Cl,train
COC(=O)c1cc(NC(=O)N(C)Cc2ccccn2)c(F)cc1F,train
Cc1ccc(C(=O)NC2(c3ccc(Cl)cc3)CCC2)c(=O)[nH]1,train
COc1cc(F)c(C(=O)Nc2ccc(C(C)=O)c(C)c2)cc1OC,train
CCOC1CCN(C(=O)c2ccc(-n3ccnc3)nc2)CC1,train
COc1cccc(NC(=O)CN(C)C(=O)c2ccc(=O)[nH]c2)c1,train
CCN(CC)C(=O)CCC(=O)Nc1cccc(Cl)c1,train
CCCOc1ccc(C)cc1C(O)CCN1CC(C)OC(C)C1,train
C#CCNS(=O)(=O)c1ccc(C(=O)N(C)CCC#N)cc1,train
COC(=O)N1CCC(NS(=O)(=O)c2ccc(C)s2)CC1,train
O=C(NC1CN(Cc2cccs2)CC2CCCOC21)c1ccno1,train
c1ccc(C2COC3CCCC(CCC4OCCO4)N32)cc1,train
CC(Oc1ccc(C#N)cc1)C(=O)Nc1ncccc1Br,train
Cc1cc(C)c(Br)c(C(=O)OCc2n[nH]c(C)n2)c1,train
O=C(Nc1cccc(-n2cnnc2)c1)c1cnc(-c2ccccc2)s1,train
Cc1cc2nnc(SCCOC(C)C)n2c(C)n1,train
CCn1ccc(C(=O)N(C)Cc2cccnc2Oc2ccccc2)n1,train
Cc1cc(F)ccc1C(=O)Nc1ccc2c(c1)nc(C1CC1)n2C,train
C=CCN(CC=C)c1nc(-c2ccccc2)n(C)n1,train
CCCNc1nc2ccc(S(=O)(=O)CCC)cc2s1,train
CCN(CC1CCOC1)C(=O)NC1CCN(c2ncccn2)CC1,train
CC(C)CCn1c(=O)oc(=O)c2cc(Br)cc(F)c21,train
COc1ccc(C2CC(c3ccccc3)=Nc3ncnn32)cc1OC,train
CN(C(=O)CNc1ccn(-c2ccccc2)n1)C1CC1,train
Cc1ccc2ncc(C(=O)Nc3nc(-c4nccn4C)cs3)n2c1,train
O=C(NCc1cccc(OCC(F)F)c1)c1cn2cccnc2n1,train
CCOC(=O)CN(C)C(=O)C(C)Oc1ccccc1Cl,train
CN(C)c1ccc(C(=O)N2CCCC(c3cc(=O)[nH]cn3)C2)cn1,train
CC(=O)NCc1ccc(C(=O)CSc2nc(C3CC3)n[nH]2)cc1,train
COc1ccc(OCC(=O)Nc2ccccc2N2CCCC2)cc1,train
CCC(NC(=O)NC1CCCC1)c1ccccc1OC(F)F,train
CCCNC(=O)CN(C)C(=O)Cc1ccc(F)c(Br)c1,train
COc1ncccc1CNC(=O)N1CCN(c2ncccn2)CC1,train
Cc1ccsc1C(=O)NCc1ccc(-n2cncn2)nc1,train
CCCNc1nnc(SCC(=O)NCC)s1,train
CCCNC(=O)c1cc(-c2ccn(C3CCCC3)n2)n2ccccc12,train
COc1ccccc1C(=O)NCC(O)c1ccc(C)c(C)c1,train
Cc1cc(C(=O)Nc2ccc(Cl)c(Cl)c2)nn1C,train
CC(Cc1cccs1)NC(=O)c1ccc(-c2ccco2)[nH]c1=O,train
Cc1nc(NCCNC(=O)C2CCCC2)cc(N2CCCC2)n1,train
Cc1ccc(NC(=O)NCc2ccccc2F)cc1S(C)(=O)=O,train
CCCCCNC(=O)Nc1cccc(NC(=O)OC)c1,train
CC(O)(CNC(=O)c1cc(=O)c2ccccc2o1)c1cccs1,train
O=C(NCc1cc(Br)cs1)N1CCC(O)CC1,train
Cc1ccc(C(=O)OCC2CC(=O)N(C3CC3)C2)cc1Cl,train
CCOCc1cccc(NC(=O)c2ccc(C(=O)N(C)C)cc2)c1,train
O=C1CCC(C(=O)OCc2nn(-c3ccccc3)c3c2CCC3)CN1,train
O=C(Cc1ccc[nH]1)NCCc1nc2ccccc2[nH]1,train
O=c1c(NCC2CCCCC2)cnc2ccccn12,train
CCC(=O)Nc1ccc(C)c(NC(=O)NCC(=O)NC(C)(C)C)c1,train
O=C(c1cccnc1)N(Cc1ccncc1)C1CC1,train
CCN1CCN(C(=O)Cn2nc(C)cc2C)CC1,train
CC(C)CN1CCN(C(=O)Cc2ccc(F)c(F)c2F)CCC1=O,train
Cc1cccc(CN2CCN(S(=O)(=O)c3cn(C)nc3C)CC2)c1,train
CCOC(=O)N1CCN(C(=O)c2n[nH]c3ccccc23)CC1,train
CC1(NC(=O)c2cc(Br)c[nH]2)CCCC1,train
O=S(=O)(c1ccc(F)cc1)N1CCC(Oc2cccnc2)CC1,train
COc1cc(C(=O)OCC(C)C)cc(OC)c1OC,train
CCOC1CC(NC(=O)C2CCN(CC(F)(F)F)CC2)C1(C)C,train
COc1cc(C(=O)c2ccc(Cl)cc2)cc(OC)c1O,train
NS(=O)(=O)CCNC(=O)CCc1ccc(-c2ccccc2F)o1,train
Cc1noc(COC(=O)CCCc2nc3ccccc3s2)n1,train
CCn1ccnc(NC(C)c2ccc(Cl)cc2)c1=O,train
CCC(=O)N1CCCN(S(=O)(=O)c2ccc(C)cc2)C1C(C)C,train
CC(NC(=O)CN(C)S(C)(=O)=O)C(=O)NCC(F)(F)F,train
O=C(NCc1cc(-c2ccco2)on1)c1cnccn1,train
Fc1ccc(F)c2c1CCNC2CSc1ncccn1,train
Cc1cc(NC(=O)NCC(O)COc2c(C)cccc2C)on1,train
CCC1Oc2ccc(CO)cc2N(Cc2ccccc2)C1=O,train
Cc1noc(C)c1C(=O)N1CCCn2cnc(COC(C)C)c2C1,train
O=C(c1ccc(-c2nc3ccccc3o2)cc1)N1CCOCC1,train
O=C(CC1CCCCC1)N1CCCC1c1ccncc1,train
COc1cc(C)c(S(=O)(=O)NCc2ccncc2)cc1C(C)C,train
O=C(c1cc(-c2ccco2)[nH]n1)N1CCN(c2cnccn2)CC1,train
COC(=O)c1ccccc1OC(=O)C1CC2CCC1C2,train
CCCN(C)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,train
Cc1c(C(=O)NC2CCCCC2)nc2cc(Cl)ccn12,train
N#Cc1ccc(N2CCN(C(=O)c3ccc(F)cc3Cl)CC2)nc1,train
O=C(Cn1ccccc1=O)NCc1ccc2c(c1)OCCO2,train
Cn1cc(C(=O)NCC(C)(C)C(N)=O)c(-c2ccc(F)cc2F)n1,train
Cc1ccncc1NC(=O)N(C)CCCc1ccccc1,train
C=CCNc1ccccc1C(=O)NC(C(N)=O)C(C)C,train
Cc1ccc2[nH]c(SCC(=O)Nc3ccccn3)nc2c1,train
COCCN1CCN(C(=O)NCc2cnc(C)s2)CC1=O,train
CCNC(=O)c1cc2sc(N(C)C)nc2s1,train
CC(C)c1nc(CC(=O)OCc2ccc(C#N)cc2)cs1,train
COc1ccc(-c2nc(CNc3nccc(OC)n3)n[nH]2)cc1,train
O=C(NC1CCCc2occc21)c1ccc(-n2cnnn2)cc1Cl,train
Nc1nc2n(n1)CC(c1cccc(C(F)(F)F)c1)CC2,train
Cc1n[nH]c(SC(C)C(=O)N(C)C2(C#N)CCCCC2)n1,train
CCn1c(C)nc2cc(S(=O)(=O)Nc3ccccc3C)ccc21,train
CCCCc1nnc(C(N)c2cc(C#N)ccc2F)o1,train
COc1ccc(C(=O)N(C)C)cc1NC(=O)c1ccc(N(C)C)nc1,train
CCn1cc(C(=O)N(C)Cc2ccc(C(=O)NC)cc2)cn1,train
O=c1[nH]nc2c3cc(F)ccc3n(Cc3ccc(F)cc3)cc1-2,train
CCCC(=O)NC1CCN(c2c(F)cccc2F)C1=O,train
N#CCCN(Cc1ccco1)Cc1cc(=O)oc2cc3c(cc12)CCC3,train
Cc1nn(-c2ccccc2)c(C)c1C(=O)N(C)Cc1cccnc1,train
CC(=O)N(CCc1ccccc1)CC(=O)NCc1cnn(C)c1C,train
CCOC(=O)N(C)c1ccc(NC(=O)c2ccc(=O)n(C)c2)cc1,train
CN(Cc1ccccc1F)C(=O)c1cccc(F)c1,train
CCOC(=O)Cn1c(CNC(C)=O)nc2ccccc21,train
O=C(Cn1cnc2cc(F)c(F)cc21)Nc1ccc2c(c1)OCO2,train
Cc1ccccc1CC(C)NC(=O)CN1CCCS1(=O)=O,train
CCn1nnnc1SCC(=O)N(C)CC1COc2ccccc2O1,train
C=CCn1cnnc1SC1CCCCNC1=O,train
CSc1cc(C)ccc1CNC(=O)Nc1cnccc1C,train
Cc1noc(CCC(=O)OCCc2ccccc2F)n1,train
CN(CCc1ccccc1)C(=O)CCC(=O)c1cccs1,train
Cc1ccccc1-c1ncc(C(=O)Nc2ccncc2)c(N)n1,train
CC(C)OC(=O)c1cnn(-c2cccc(Cl)c2)c1,train
O=C1OC(Nc2ccc3ncccc3c2)c2ccccc21,train
N#CCc1ccccc1C(=O)NCc1ccccc1,train
CCc1cc(-c2cnn(C)c(=O)c2CC#N)ccc1OC,train
CCn1cnc(S(=O)(=O)Nc2ccnn2Cc2cccc(C)c2)c1,train
CC1NCCc2cc3cc(C(F)(F)F)[nH]c3cc21,train
O=C(CCn1cnnn1)N1CCCC(CCc2ccccc2)C1,train
CCOC(=O)c1cn(Cc2c(CC)noc2C)nc1C(F)(F)F,train
O=C(CC1CCCC1)Nc1ccnn1Cc1cnn(-c2ccccc2)c1,train
O=C(Nc1ccccc1OCc1cscn1)c1cccs1,train
O=C(NCC(O)c1ccccc1)c1ccc(Br)cc1O,train
CCOC(=O)CC1NCCc2ccc(OC)c(F)c21,train
CCCNC(=O)CNC(=O)c1c(C)oc2ccc(OC)cc12,train
CCOc1ccccc1NCC(=O)c1ccc(F)cc1,train
COCCCNC(=O)C1(C)CCC(=O)N1Cc1ccc(C)cc1,train
Cc1nc(CSc2nnc(C)n2Cc2ccccc2)no1,train
COC(=O)C(NC(=O)c1cc(C)sc1C)C(C)(C)C,train
O=c1c2sccc2n2c(=O)[nH]nc2n1Cc1ccco1,train
CCOCC(=O)NC1CCCC(C(F)(F)F)C1,train
Cc1cc(C(F)(F)F)c(C#N)c(SCCCc2cnn(C)c2)n1,train
O=C(Nc1cc(F)c(F)c(F)c1)c1cn(-c2ccc(F)cc2)nn1,train
O=C(CN1CCN(CC(F)F)CC1)NCC(=O)N1CCCC1,train
CCOC(=O)Cc1csc(NC(=O)c2cccc(OC)c2F)n1,train
O=C(Nc1ccc(O)cc1)c1cccc(-c2ccoc2)c1,train
CC(=O)Nc1cc(F)c(F)cc1NCC(=O)N1C(C)CCCC1C,train
COc1cccc(C(=O)Nc2ccc3oc(=O)n(C)c3c2)c1F,train
CCOc1cc(CO)ccc1OC1CCOC1=O,train
CC(=O)c1ccc(NC(=O)CNC(=O)CC2CCCC2)cc1C,train
Nc1c(NCc2ccco2)ncnc1Nc1nc2ccccc2s1,train
CCOc1ccccc1NC(=O)N1CCCC1c1nc(C2CC2)no1,train
CC(=O)N1CCCn2nc(CNC(=O)c3scnc3C)cc2C1,train
CCOc1ccc2nc(N(Cc3ccco3)C(C)=O)sc2c1,train
Cc1nccn1-c1cc(CNC(=O)CC(C)C)ccn1,train
CC(OC(=O)C1CCN(c2ncccn2)CC1)c1ccccc1,train
O=c1[nH]c2ccc(-c3csc(-c4ccsc4)n3)cc2[nH]1,train
O=c1c(Cc2ccc(Cl)cc2)cnc2sccn12,train
O=C(Cn1ncccc1=O)NCc1ccc(F)cc1,train
Cc1cnc(C(=O)NCc2cccc(C(N)=O)c2)cn1,train
O=C(CCCc1ccc2c(c1)-c1ccccc1C2)NC1CCCNC1=O,train
Cc1c(C(C)NS(=O)(=O)N2CCCCC2)cnn1C,train
COc1ccc(OC)c(C(=O)Nc2ccc(N3CCCC3=O)cc2)c1,train
C#Cc1cccc(NC(=O)c2ccc(Cl)c(N)c2)c1,train
C#CCN(Cc1ccc(F)cc1)Cc1c(C)nn(CCO)c1C,train
O=C(CN1CCCSc2ccccc21)Nc1nccs1,train
c1cc(CNc2ncnc3sccc23)cc(Cn2cccn2)c1,train
Cc1occc1C(=O)Nc1ccccc1C(=O)Nc1nccs1,train
CCCN(Cc1ccc(C#N)cc1)C(=O)c1ccc(O)c(Cl)c1,train
Cc1ccc(NC(=O)C(C)C)cc1S(=O)(=O)N(C)C,train
CC(=O)N1CCCN(C(=O)NCCNC(=O)OC(C)(C)C)CC1,train
Cc1ncc(S(C)(=O)=O)c(N(C)Cc2cc(C3CC3)[nH]n2)n1,train
CCN(CC)C(=O)c1ccc(C(=O)OC2CCCC2OC)cc1,train
N#CC1(N2CCOCC2)CCCOc2ccc(Cl)cc21,train
COc1ccc(NC(=O)c2cccc(C#N)c2)cc1Cl,train
C=CCNc1ncc(C(=O)Nc2c(C)n[nH]c2C)s1,train
Nc1cccc(C(=O)Nc2cnc3n2CCCC3)c1,train
CCC(C)NC(=O)Cc1csc(Nc2cc(C)ccn2)n1,train
CNC(=O)C(CC(C)C)NC(=O)c1ccc(Cl)cc1,train
CCN(CCC(=O)OC)C(=O)c1ccc(C)s1,train
CC(=O)Nc1cccc(NS(=O)(=O)c2ccc(F)c(F)c2)c1,train
COc1cc(C(=O)NCC(N)=O)cc(OC)c1Br,train
CC(C)(C)OC(=O)CNC(=O)C1CCCN(C(=O)C(C)(C)C)C1,train
CCCCNC(=O)c1cc(=O)c2cc(C)cc(N)c2o1,train
Cc1csc(-c2ccc(C(=O)N(Cc3cccnc3)C3CC3)cc2)n1,train
Cc1ccc(C)c(OC(=O)Cn2c(=O)c3c(ncn3C)n(C)c2=O)c1,train
CCc1nn(C)c(NC(=O)Cn2cncn2)c1-c1ccc(F)cc1,train
COC(=O)C1CN(Cc2cccc3[nH]ccc23)CCO1,train
CCc1ccc(C(=O)Nc2cccc(C(N)=O)c2C)cc1,train
c1ccc(CCSc2nnc(-c3ccncc3)n2C2CC2)nc1,train
O=C(CSc1ccc2ccccc2c1)NCC1CCCO1,train
CCc1cc(NC(=O)c2cccc(C(=O)OC)c2)[nH]n1,train
CC1CN(C(=O)c2ccc(-n3ccnn3)cc2)C1c1ccccc1,train
CC(c1ccc(O)cc1)N(C)C(=O)CC(F)(F)F,train
Cc1ccc(NC(=O)c2ccc3c(c2)nnn3C)cc1N(C)C,train
O=c1oc2ccccc2cc1-c1cn(-c2ccc(F)cc2)c(=O)[nH]1,train
Cn1nccc1CNC(=O)Cc1csc(-c2cccnc2)n1,train
CCCn1nccc1C(=O)NCCc1ccc(O)cc1,train
COc1ccc(C)cc1NC(=O)C(C)S(=O)(=O)c1cccc(C)c1,train
Cc1cc(C2CCCN2Cc2nc(-c3ccco3)no2)on1,train
Cc1ccc(Cl)cc1NC(=O)COc1cccc(C(=O)N(C)C)c1,train
CSc1ccc(C(C)NC(=O)CCC2CCCO2)cc1,train
Cc1ccc(OCCc2nc(C)c(C#N)s2)c(C)c1,train
CCOCCCN1CC2=C(C1=O)C(c1cccc(F)c1)NC(=O)N2,train
COCCCN(C)C(=O)Nc1c(C)cccc1C,train
CCC(C)NC(=O)Nc1cccc(OCC2CCCO2)c1,train
COc1ccc(F)cc1NC(=O)c1ccc(OCC2CC2)nc1,train
O=C(Nc1ccccc1C(F)(F)F)c1ccoc1,train
Nc1ccc(S(=O)(=O)NC2CCC(O)CC2)cc1,train
CC1Cc2cc(C(=O)C(C)NCc3ccccc3F)ccc2N1,train
Cc1cnc(C(=O)N2CCN(C(=O)c3ccco3)CC2)cn1,train
CC(OCC(F)(F)F)C(=O)Nc1ccc2c(c1)OC(C)(C)O2,train
COc1ccc(C(NC(=O)NCc2ccc(OC)nc2)C(C)C)cc1,train
Clc1ccccc1SCc1nnnn1-c1ccccc1,train
CC1(C(=O)N2CCCc3ccccc32)Oc2ccccc2NC1=O,train
O=C(Cn1ncn2cccc2c1=O)NCc1ccc2c(c1)OCO2,train
O=C(NCC1CCCO1)Nc1ccc2oc(C3CC3)nc2c1,train
CC(C)CNC(=O)C(C)Oc1ccc(Br)cc1,train
Cc1ccc(CCC(=O)N2CCCC(CO)C2)o1,train
Cc1cc(C)cc(N2CC(C(=O)NC(C)c3ccccc3)CC2=O)c1,train
CC(=O)NC12CC3CC(C1)CC(C(=O)NCC(C)C)(C3)C2,train
CCC(C)C(=O)NCc1cc(Br)c2c(c1)OCCO2,train
COc1cccc(OC(=O)CCC(=O)NC2CCCCC2)c1,train
O=c1sc(=O)c2sc3c(=O)sc(=O)c3sc12,train
COc1cccc(C(=O)NCc2ccc(C#N)cc2)c1F,train
CCOC(=O)C1CCN(C(=O)Cn2ncc3ccsc3c2=O)CC1,train
N#CC(Cc1ccccc1)C(=O)Nc1ccccn1,train
COc1ccccc1CNC(=O)c1cc2cccnc2n(C)c1=O,train
CC(=O)N1CCCN(C(=O)C2CC(=O)Nc3ccccc32)CC1,train
CC(C)c1nnc(NC(=O)CCc2ccccc2)s1,train
CSc1ccc(NC(=O)c2coc(-c3ccccc3)n2)cn1,train
CCN(CC)S(=O)(=O)c1ccc(OC)c(C(=O)NC(C)C)c1,train
CCn1c(C)nnc1SCCn1cc(-c2ncc[nH]2)nn1,train
CC(=O)C(C)Sc1nnnn1-c1ccc(C(C)C)cc1,train
CSc1nnc(N(C(C)C)C(C)C)c2nc[nH]c12,train
CCN1CCCCC1C(=O)OCc1ccoc1C,train
Cc1cc(Br)ccc1NCC(=O)NC1CC1,train
Cn1cc(NC(=O)CC(C)(C)C)cc(Br)c1=O,train
Cc1ncc(CNC(=O)Nc2cc(NC(=O)C3CC3)ccc2C)s1,train
CCc1nnc(NC(=O)NC(c2ccc(OC)cc2)C(C)C)s1,train
CC(=O)N1CCN(Cc2nnnn2Cc2ccccc2)CC1,train
COc1ncccc1CNC(=O)NCC1CCOC1,train
COc1cccc(C(=O)NCCN(C)c2ccccc2)c1F,train
Cc1cc(Cl)ccc1S(=O)(=O)NCC(C)O,train
CCS(=O)(=O)NCCCNC(=O)c1noc2c1CCCC2,train
CNC(=O)c1sc2nc(CC(=O)c3cccs3)[nH]c(=O)c2c1C,train
CCCOc1ccccc1-c1ccc(CO)c(C)n1,train
COc1ccc(CCNC(=O)CC(C)(C)C)cc1OC,train
Cc1cccc(CC(=O)N2CCN(Cc3ccccc3)C(C#N)C2)c1,train
CC(NC(=O)NC1(c2ccccc2F)CC1)C(=O)N1CCCCC1,train
COCC(=O)NCc1ccc2c(c1)N(C(=O)c1ccccc1C)CC2,train
CC(C)(C#N)C(=O)NCCNc1ncccc1C#N,train
COCCCNC(=O)N1CCCCC1c1nc(-c2ccccc2)no1,train
Cc1cc(C(=O)Nc2ncnc3oc(C)c(C)c23)ccc1-n1cncn1,train
CCc1ncc(C(=O)N2CCC(N3CCOC3=O)CC2)cn1,train
CN(Cc1cccc(C#N)c1)c1ncc(C(N)=O)cc1Cl,train
Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCO2,train
Cc1cccc(NC(=O)CCCNC(=O)NC2CCCCC2)c1,train
COc1ccnc(C(=O)N2CCOCC2C2CC2)c1,train
Cn1cc2c(n1)C(CNCc1ccsc1)OCC2,train
CC(=O)N1CCCC1C1NCCc2ccc(C)cc21,train
Cc1c(C(=O)NCC(=O)NC2CC2)sc2cccc(F)c12,train
CC(NC(=O)CC1C=CCC1)C(=O)NC1CCCC1,train
O=C1COc2c(F)cc(NC(=O)NCCN3CCNC3=O)cc2N1,train
Nc1ccc2c(c1)N(Cc1ccc(Cl)cc1)CCS2,train
O=C(NCCC1=CCOCC1)C1COc2ccc(F)cc2C1,train
CC(C)(C)NC(=O)N1CC(c2nc3ccccc3[nH]2)C1,train
CCCC1CN(C(=O)CCc2ccccc2F)CCO1,train
CN1CCN(S(=O)(=O)c2ccc(N)cn2)CC1,train
Cc1cc(=O)oc(C)c1C(=O)OC(C)C(=O)Nc1ccccc1C#N,train
C=CCN(Cc1nccn1Cc1ccccc1F)C(=O)C(C)C,train
O=C(Cc1ccc(Cl)cc1)N1CCN(C(=O)c2cnccn2)CC1,train
N#Cc1cc(F)c(N2CCN(CC(=O)N3CCCCC3)CC2)c(F)c1,train
CN(C)S(=O)(=O)N1CC2COCC2(COc2ccccn2)C1,train
CCC(O)CN1CCN(C(=O)c2cccc(C#N)c2)CC1,train
O=C(CCNC(=O)c1ccccc1)NCCN1CCOCC1,train
CN1CCN(S(=O)(=O)c2cccc(F)c2)CC1,train
Cc1ccc(CN2CCC3OCCC(C(=O)NC4CC4)C3C2)s1,train
CCCNc1ncnc(NCCc2ccccc2)c1N,train
CC(C)C(=O)NCC1CCCN(C(=O)COC2CCCCC2)C1,train
Cc1ccc(NC(=O)c2cc(C(N)=O)cs2)cc1C(F)(F)F,train
Cc1ccc(C(=O)OC(C)C(=O)Nc2c(C)cccc2C)cc1O,train
COC(=O)CC1CN(Cc2c(Cl)ccc3cccnc23)CCO1,train
COC(=O)c1sccc1NC(=O)c1ncn(-c2ccc(C)cc2)n1,train
Cc1c(NCc2ccco2)cccc1C(=O)N1CCOCC1,train
O=C1COc2ccc(C(=O)Nc3ccccc3OCC3CC3)cc2N1,train
Cc1occc1C(=O)NCC1Cn2nnc(-c3cccnc3)c2CO1,train
Cc1cc(C(=O)NC(c2nc3ccccc3[nH]2)C(C)C)c(C)o1,train
COc1ccc2c(c1)OCC(Cc1ccc(S(C)(=O)=O)cc1)C2,train
c1csc(CNCCc2c[nH]c3ccccc23)c1,train
Cc1nnnn1-c1cccc(NC(=O)Nc2cnn(C)c2)c1,train
Cc1ccc(C(=O)NCC(=O)OCC(=O)Nc2cc(C)on2)cc1,train
CC1(CO)CCCC1NC(=O)Nc1cnn(-c2ccccc2F)c1,train
Cc1ccsc1CNC(=O)CSc1nnnn1-c1ccccc1,train
CCOc1ccccc1NC(=O)NCc1ccnc(OC2CCC2)c1,train
CCn1cnnc1CNS(=O)(=O)N1CCCC1c1ccco1,train
O=C(OCc1ccc2c(c1)OCO2)C1COc2ccccc21,train
Cc1cccc(-c2nnc3c(N)cc(Br)cn23)c1,train
CSc1ccccc1NC(=O)COc1ccc(C(C)=O)cc1,train
Cc1nnc(SCCC(=O)Nc2ccc(F)cc2)n1CC(N)=O,train
COc1cc(NC(=O)CCC(C)C)c(C(N)=O)cc1OC,train
C=CCC(NC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1ccncc1,train
COc1ccc(CN(C)C(=O)c2cc(C)n(C)n2)c(OC)c1,train
COc1cc(C)ccc1NC(=O)c1cccc(-n2cnnn2)c1,train
Cc1ccc(NC(=O)c2cnc(-c3ccncc3)nc2N)nc1,train
CCc1onc(C)c1NC(=O)Nc1cccc(OCCCC#N)c1,train
Cc1cc(C)n(CCC(=O)N2CCn3cccc3C2C)n1,train
COc1cccc(C(=O)Nc2ccc3c(c2)CCC3)c1O,train
